Date,Season,Source,Acreage,Owner,clipped UA,clipped _1,SznEndDate,Year,UA
4/21/2018,7/1/2017 - 6/30/2018,Prairie Crossing Homeowners Association,0.8,Prairie Crossing Homeowners Association,3417.289251,100,1/1/2018,2018,UA
4/21/2018,7/1/2017 - 6/30/2018,Prairie Crossing Homeowners Association,0.1,Prairie Crossing Homeowners Association,597.3237768,100,1/1/2018,2018,UA
4/21/2018,7/1/2017 - 6/30/2018,Prairie Crossing Homeowners Association,0.2,Prairie Crossing Homeowners Association,654.2998984,100,1/1/2018,2018,UA
4/21/2018,7/1/2017 - 6/30/2018,Prairie Crossing Homeowners Association,0.2,Prairie Crossing Homeowners Association,959.6958717,100,1/1/2018,2018,UA
4/21/2018,7/1/2017 - 6/30/2018,Prairie Crossing Homeowners Association,0.1,Prairie Crossing Homeowners Association,545.7366143,100,1/1/2018,2018,UA
4/21/2018,7/1/2017 - 6/30/2018,Prairie Crossing Homeowners Association,0,Prairie Crossing Homeowners Association,32.95461416,100,1/1/2018,2018,UA
4/21/2018,7/1/2017 - 6/30/2018,Prairie Crossing Homeowners Association,0.2,Prairie Crossing Homeowners Association,879.5106384,100,1/1/2018,2018,UA
4/20/2018,7/1/2017 - 6/30/2018,Prairie Crossing Homeowners Association,1.1,Prairie Crossing Homeowners Association,4627.524997,100,1/1/2018,2018,UA
4/21/2018,7/1/2017 - 6/30/2018,Prairie Crossing Homeowners Association,0.5,Prairie Crossing Homeowners Association,1983.581566,100,1/1/2018,2018,UA
4/21/2018,7/1/2017 - 6/30/2018,Prairie Crossing Homeowners Association,0.3,Prairie Crossing Homeowners Association,1296.408368,100,1/1/2018,2018,UA
4/10/2018,7/1/2017 - 6/30/2018,Prairie Crossing Homeowners Association,1.4,Prairie Crossing Homeowners Association,5798.952212,100,1/1/2018,2018,UA
3/23/2018,7/1/2017 - 6/30/2018,Prairie Crossing Homeowners Association,0.7,Prairie Crossing Homeowners Association,2991.818662,100,1/1/2018,2018,UA
3/23/2018,7/1/2017 - 6/30/2018,Prairie Crossing Homeowners Association,23.7,Prairie Crossing Homeowners Association,95951.20564,100,1/1/2018,2018,UA
3/23/2018,7/1/2017 - 6/30/2018,Prairie Crossing Homeowners Association,1.8,Prairie Crossing Homeowners Association,7371.605561,100,1/1/2018,2018,UA
3/23/2018,7/1/2017 - 6/30/2018,Prairie Crossing Homeowners Association,0.2,Prairie Crossing Homeowners Association,965.201902,100,1/1/2018,2018,UA
3/23/2018,7/1/2017 - 6/30/2018,Prairie Crossing Homeowners Association,0.3,Prairie Crossing Homeowners Association,1016.424296,100,1/1/2018,2018,UA
4/2/2019,7/1/2018 - 6/30/2019,Forest Preserve District of DuPage County,10.1,Forest Preserve District of DuPage County,40958.47261,100,1/1/2019,2019,UA
4/3/2019,7/1/2018 - 6/30/2019,Forest Preserve District of DuPage County,11.8,Forest Preserve District of DuPage County,47855.23212,100,1/1/2019,2019,UA
4/1/2019,7/1/2018 - 6/30/2019,Forest Preserve District of DuPage County,32.1,Forest Preserve District of DuPage County,129773.3325,100,1/1/2019,2019,UA
4/24/2019,7/1/2018 - 6/30/2019,Forest Preserve District of DuPage County,16.7,Forest Preserve District of DuPage County,67585.13736,100,1/1/2019,2019,UA
4/24/2019,7/1/2018 - 6/30/2019,Forest Preserve District of DuPage County,0.6,Forest Preserve District of DuPage County,2403.016851,100,1/1/2019,2019,UA
4/1/2019,7/1/2018 - 6/30/2019,Forest Preserve District of DuPage County,1.5,Forest Preserve District of DuPage County,5943.693138,100,1/1/2019,2019,UA
4/1/2019,7/1/2018 - 6/30/2019,Forest Preserve District of DuPage County,34.5,Forest Preserve District of DuPage County,139764.3322,100,1/1/2019,2019,UA
4/6/2019,7/1/2018 - 6/30/2019,Forest Preserve District of DuPage County,9.1,Forest Preserve District of DuPage County,36982.16132,100,1/1/2019,2019,UA
4/2/2019,7/1/2018 - 6/30/2019,Forest Preserve District of DuPage County,5.6,Forest Preserve District of DuPage County,22764.5222,100,1/1/2019,2019,UA
3/29/2019,7/1/2018 - 6/30/2019,Forest Preserve District of DuPage County,12.7,Forest Preserve District of DuPage County,51565.07419,100,1/1/2019,2019,UA
3/29/2019,7/1/2018 - 6/30/2019,Forest Preserve District of DuPage County,7.4,Forest Preserve District of DuPage County,30119.7287,100,1/1/2019,2019,UA
2/18/2019,7/1/2018 - 6/30/2019,Forest Preserve District of DuPage County,60.6,Forest Preserve District of DuPage County,0,0,1/1/2019,2019,notUA
3/22/2019,7/1/2018 - 6/30/2019,Forest Preserve District of DuPage County,29.6,Forest Preserve District of DuPage County,119938.7271,100,1/1/2019,2019,UA
3/27/2019,7/1/2018 - 6/30/2019,Forest Preserve District of DuPage County,14.8,Forest Preserve District of DuPage County,59704.36496,100,1/1/2019,2019,UA
4/3/2019,7/1/2018 - 6/30/2019,Forest Preserve District of DuPage County,51.3,Forest Preserve District of DuPage County,207507.8898,100,1/1/2019,2019,UA
4/14/2019,7/1/2018 - 6/30/2019,Forest Preserve District of DuPage County,18,Forest Preserve District of DuPage County,72808.88357,100,1/1/2019,2019,UA
4/3/2019,7/1/2018 - 6/30/2019,Forest Preserve District of DuPage County,16.5,Forest Preserve District of DuPage County,66770.34339,100,1/1/2019,2019,UA
3/27/2019,7/1/2018 - 6/30/2019,Forest Preserve District of DuPage County,8.4,Forest Preserve District of DuPage County,33832.26983,100,1/1/2019,2019,UA
3/27/2019,7/1/2018 - 6/30/2019,Forest Preserve District of DuPage County,24.8,Forest Preserve District of DuPage County,100267.5839,100,1/1/2019,2019,UA
4/9/2019,7/1/2018 - 6/30/2019,Forest Preserve District of DuPage County,14,Forest Preserve District of DuPage County,56581.2669,100,1/1/2019,2019,UA
3/19/2019,7/1/2018 - 6/30/2019,Forest Preserve District of DuPage County,96,Forest Preserve District of DuPage County,388652.7991,100,1/1/2019,2019,UA
3/26/2019,7/1/2018 - 6/30/2019,Forest Preserve District of DuPage County,2.7,Forest Preserve District of DuPage County,10829.31389,100,1/1/2019,2019,UA
3/19/2019,7/1/2018 - 6/30/2019,Forest Preserve District of DuPage County,45.2,Forest Preserve District of DuPage County,182768.1915,100,1/1/2019,2019,UA
3/26/2019,7/1/2018 - 6/30/2019,Forest Preserve District of DuPage County,12,Forest Preserve District of DuPage County,48623.54953,100,1/1/2019,2019,UA
4/9/2019,7/1/2018 - 6/30/2019,Forest Preserve District of DuPage County,11.9,Forest Preserve District of DuPage County,47989.59675,100,1/1/2019,2019,UA
4/9/2019,7/1/2018 - 6/30/2019,Forest Preserve District of DuPage County,6.8,Forest Preserve District of DuPage County,27644.36226,100,1/1/2019,2019,UA
4/1/2019,7/1/2018 - 6/30/2019,Forest Preserve District of DuPage County,9.1,Forest Preserve District of DuPage County,36975.95663,100,1/1/2019,2019,UA
4/9/2019,7/1/2018 - 6/30/2019,Forest Preserve District of DuPage County,14.2,Forest Preserve District of DuPage County,57618.43391,100,1/1/2019,2019,UA
4/2/2019,7/1/2018 - 6/30/2019,Forest Preserve District of DuPage County,2.3,Forest Preserve District of DuPage County,0,0,1/1/2019,2019,notUA
4/2/2019,7/1/2018 - 6/30/2019,Forest Preserve District of DuPage County,5.1,Forest Preserve District of DuPage County,20505.8881,100,1/1/2019,2019,UA
4/9/2019,7/1/2018 - 6/30/2019,Forest Preserve District of DuPage County,20.3,Forest Preserve District of DuPage County,82130.56474,100,1/1/2019,2019,UA
4/1/2019,7/1/2018 - 6/30/2019,Forest Preserve District of DuPage County,9.8,Forest Preserve District of DuPage County,39826.48531,100,1/1/2019,2019,UA
4/9/2019,7/1/2018 - 6/30/2019,Forest Preserve District of DuPage County,58.1,Forest Preserve District of DuPage County,235041.4634,100,1/1/2019,2019,UA
4/9/2019,7/1/2018 - 6/30/2019,Forest Preserve District of DuPage County,28.8,Forest Preserve District of DuPage County,116500.3952,100,1/1/2019,2019,UA
4/3/2019,7/1/2018 - 6/30/2019,Forest Preserve District of DuPage County,17.3,Forest Preserve District of DuPage County,70118.75498,100,1/1/2019,2019,UA
4/3/2019,7/1/2018 - 6/30/2019,Forest Preserve District of DuPage County,10.3,Forest Preserve District of DuPage County,41614.3109,100,1/1/2019,2019,UA
4/2/2019,7/1/2018 - 6/30/2019,Forest Preserve District of DuPage County,17.8,Forest Preserve District of DuPage County,71849.42772,100,1/1/2019,2019,UA
4/1/2019,7/1/2018 - 6/30/2019,Forest Preserve District of DuPage County,12.1,Forest Preserve District of DuPage County,48776.83469,100,1/1/2019,2019,UA
3/29/2019,7/1/2018 - 6/30/2019,Forest Preserve District of DuPage County,105.6,Forest Preserve District of DuPage County,427212.9465,100,1/1/2019,2019,UA
3/27/2019,7/1/2018 - 6/30/2019,Forest Preserve District of DuPage County,41.1,Forest Preserve District of DuPage County,166443.3687,100,1/1/2019,2019,UA
3/22/2019,7/1/2018 - 6/30/2019,Forest Preserve District of DuPage County,19.9,Forest Preserve District of DuPage County,80663.25144,100,1/1/2019,2019,UA
3/19/2019,7/1/2018 - 6/30/2019,Forest Preserve District of DuPage County,192.6,Forest Preserve District of DuPage County,779503.3242,100,1/1/2019,2019,UA
3/18/2019,7/1/2018 - 6/30/2019,Forest Preserve District of DuPage County,125.7,Forest Preserve District of DuPage County,508688.1792,100,1/1/2019,2019,UA
4/9/2019,7/1/2018 - 6/30/2019,Forest Preserve District of DuPage County,12.5,Forest Preserve District of DuPage County,0,0,1/1/2019,2019,notUA
4/9/2019,7/1/2018 - 6/30/2019,Forest Preserve District of DuPage County,91,Forest Preserve District of DuPage County,0,0,1/1/2019,2019,notUA
4/2/2019,7/1/2018 - 6/30/2019,Forest Preserve District of DuPage County,26.6,Forest Preserve District of DuPage County,0,0,1/1/2019,2019,notUA
4/1/2019,7/1/2018 - 6/30/2019,Forest Preserve District of DuPage County,9.2,Forest Preserve District of DuPage County,37267.40033,100,1/1/2019,2019,UA
3/29/2019,7/1/2018 - 6/30/2019,Forest Preserve District of DuPage County,18.9,Forest Preserve District of DuPage County,76298.07183,99.58341119,1/1/2019,2019,UA
3/29/2019,7/1/2018 - 6/30/2019,Forest Preserve District of DuPage County,32.9,Forest Preserve District of DuPage County,944.1761615,0.709015433,1/1/2019,2019,UA
3/27/2019,7/1/2018 - 6/30/2019,Forest Preserve District of DuPage County,16.4,Forest Preserve District of DuPage County,66457.19185,100,1/1/2019,2019,UA
3/27/2019,7/1/2018 - 6/30/2019,Forest Preserve District of DuPage County,110.7,Forest Preserve District of DuPage County,448053.8826,100,1/1/2019,2019,UA
3/22/2019,7/1/2018 - 6/30/2019,Forest Preserve District of DuPage County,40,Forest Preserve District of DuPage County,161773.7908,100,1/1/2019,2019,UA
3/22/2019,7/1/2018 - 6/30/2019,Forest Preserve District of DuPage County,69.7,Forest Preserve District of DuPage County,282093.0416,100,1/1/2019,2019,UA
1/1/2019,7/1/2018 - 6/30/2019,U.S. Forest Service,9.6,U.S. Forest Service,0,0,1/1/2019,2019,notUA
1/1/2019,7/1/2018 - 6/30/2019,U.S. Forest Service,69.45,U.S. Forest Service,0,0,1/1/2019,2019,notUA
1/1/2019,7/1/2018 - 6/30/2019,U.S. Forest Service,31.93,U.S. Forest Service,0,0,1/1/2019,2019,notUA
1/1/2019,7/1/2018 - 6/30/2019,U.S. Forest Service,34.3,U.S. Forest Service,0,0,1/1/2019,2019,notUA
1/1/2019,7/1/2018 - 6/30/2019,U.S. Forest Service,2.69,U.S. Forest Service,0,0,1/1/2019,2019,notUA
1/1/2019,7/1/2018 - 6/30/2019,U.S. Forest Service,49.24,U.S. Forest Service,0,0,1/1/2019,2019,notUA
1/1/2019,7/1/2018 - 6/30/2019,U.S. Forest Service,11.29,U.S. Forest Service,0,0,1/1/2019,2019,notUA
1/1/2019,7/1/2018 - 6/30/2019,U.S. Forest Service,7.29,U.S. Forest Service,0,0,1/1/2019,2019,notUA
1/1/2019,7/1/2018 - 6/30/2019,U.S. Forest Service,2.61,U.S. Forest Service,0,0,1/1/2019,2019,notUA
1/1/2019,7/1/2018 - 6/30/2019,U.S. Forest Service,1.89,U.S. Forest Service,0,0,1/1/2019,2019,notUA
1/1/2019,7/1/2018 - 6/30/2019,U.S. Forest Service,52.23,U.S. Forest Service,0,0,1/1/2019,2019,notUA
1/1/2019,7/1/2018 - 6/30/2019,U.S. Forest Service,75,U.S. Forest Service,0,0,1/1/2019,2019,notUA
1/1/2019,7/1/2018 - 6/30/2019,U.S. Forest Service,389.73,U.S. Forest Service,0,0,1/1/2019,2019,notUA
1/1/2019,7/1/2018 - 6/30/2019,U.S. Forest Service,57.56,U.S. Forest Service,0,0,1/1/2019,2019,notUA
1/1/2019,7/1/2018 - 6/30/2019,U.S. Forest Service,4.37,U.S. Forest Service,0,0,1/1/2019,2019,notUA
1/1/2019,7/1/2018 - 6/30/2019,U.S. Forest Service,412.47,U.S. Forest Service,0,0,1/1/2019,2019,notUA
1/1/2019,7/1/2018 - 6/30/2019,U.S. Forest Service,287.86,U.S. Forest Service,0,0,1/1/2019,2019,notUA
1/1/2019,7/1/2018 - 6/30/2019,U.S. Forest Service,399.2,U.S. Forest Service,0,0,1/1/2019,2019,notUA
1/1/2019,7/1/2018 - 6/30/2019,U.S. Forest Service,510.56,U.S. Forest Service,0,0,1/1/2019,2019,notUA
1/1/2019,7/1/2018 - 6/30/2019,U.S. Forest Service,232.46,U.S. Forest Service,4445.09727,0.472257813,1/1/2019,2019,UA
1/1/2019,7/1/2018 - 6/30/2019,U.S. Forest Service,152.95,U.S. Forest Service,0,0,1/1/2019,2019,notUA
1/1/2019,7/1/2018 - 6/30/2019,U.S. Forest Service,102.98,U.S. Forest Service,0,0,1/1/2019,2019,notUA
1/1/2019,7/1/2018 - 6/30/2019,U.S. Forest Service,207.36,U.S. Forest Service,0,0,1/1/2019,2019,notUA
1/1/2019,7/1/2018 - 6/30/2019,U.S. Forest Service,662.21,U.S. Forest Service,0,0,1/1/2019,2019,notUA
1/1/2019,7/1/2018 - 6/30/2019,U.S. Forest Service,76.76,U.S. Forest Service,0,0,1/1/2019,2019,notUA
1/1/2019,7/1/2018 - 6/30/2019,U.S. Forest Service,269.95,U.S. Forest Service,0,0,1/1/2019,2019,notUA
1/1/2019,7/1/2018 - 6/30/2019,U.S. Forest Service,45.46,U.S. Forest Service,0,0,1/1/2019,2019,notUA
1/1/2019,7/1/2018 - 6/30/2019,U.S. Forest Service,343.01,U.S. Forest Service,0,0,1/1/2019,2019,notUA
1/1/2019,7/1/2018 - 6/30/2019,U.S. Forest Service,360.34,U.S. Forest Service,0,0,1/1/2019,2019,notUA
1/1/2019,7/1/2018 - 6/30/2019,U.S. Forest Service,44.67,U.S. Forest Service,0,0,1/1/2019,2019,notUA
1/1/2019,7/1/2018 - 6/30/2019,U.S. Forest Service,203.52,U.S. Forest Service,0,0,1/1/2019,2019,notUA
1/1/2019,7/1/2018 - 6/30/2019,U.S. Forest Service,251.95,U.S. Forest Service,0,0,1/1/2019,2019,notUA
1/1/2019,7/1/2018 - 6/30/2019,U.S. Forest Service,53.23,U.S. Forest Service,0,0,1/1/2019,2019,notUA
1/1/2019,7/1/2018 - 6/30/2019,The Nature Conservancy,120.61,The Nature Conservancy,0,0,1/1/2019,2019,notUA
1/1/2019,7/1/2018 - 6/30/2019,The Nature Conservancy,53.26,Illinois Department of Natural Resources,0,0,1/1/2019,2019,notUA
1/1/2019,7/1/2018 - 6/30/2019,The Nature Conservancy,21.04,The Nature Conservancy,0,0,1/1/2019,2019,notUA
1/1/2019,7/1/2018 - 6/30/2019,The Nature Conservancy,23.87,The Nature Conservancy,0,0,1/1/2019,2019,notUA
1/1/2019,7/1/2018 - 6/30/2019,The Nature Conservancy,25.55,The Nature Conservancy,0,0,1/1/2019,2019,notUA
1/1/2019,7/1/2018 - 6/30/2019,The Nature Conservancy,764.4,The Nature Conservancy,0,0,1/1/2019,2019,notUA
1/1/2019,7/1/2018 - 6/30/2019,The Nature Conservancy,120.43,The Nature Conservancy,0,0,1/1/2019,2019,notUA
1/1/2019,7/1/2018 - 6/30/2019,The Nature Conservancy,36.68,The Nature Conservancy,0,0,1/1/2019,2019,notUA
1/1/2019,7/1/2018 - 6/30/2019,The Nature Conservancy,95.16,The Nature Conservancy,0,0,1/1/2019,2019,notUA
1/1/2019,7/1/2018 - 6/30/2019,The Nature Conservancy,5.65,The Nature Conservancy,0,0,1/1/2019,2019,notUA
1/1/2019,7/1/2018 - 6/30/2019,The Nature Conservancy,365.6,The Nature Conservancy,0,0,1/1/2019,2019,notUA
1/1/2019,7/1/2018 - 6/30/2019,The Nature Conservancy,332,The Nature Conservancy,0,0,1/1/2019,2019,notUA
3/18/2019,7/1/2018 - 6/30/2019,Forest Preserve District of Kane County,47.8,Forest Preserve District of Kane County,0,0,1/1/2019,2019,notUA
3/19/2019,7/1/2018 - 6/30/2019,Forest Preserve District of Kane County,105.1,Forest Preserve District of Kane County,0,0,1/1/2019,2019,notUA
3/25/2019,7/1/2018 - 6/30/2019,Forest Preserve District of Kane County,29.2,Forest Preserve District of Kane County,118322.6506,99.96908879,1/1/2019,2019,UA
3/22/2019,7/1/2018 - 6/30/2019,Forest Preserve District of Kane County,18.1,Forest Preserve District of Kane County,0,0,1/1/2019,2019,notUA
3/12/2019,7/1/2018 - 6/30/2019,Forest Preserve District of Kane County,19.3,Forest Preserve District of Kane County,0,0,1/1/2019,2019,notUA
3/26/2019,7/1/2018 - 6/30/2019,Forest Preserve District of Kane County,7.4,Forest Preserve District of Kane County,29854.45994,100,1/1/2019,2019,UA
3/26/2019,7/1/2018 - 6/30/2019,Forest Preserve District of Kane County,21.5,Forest Preserve District of Kane County,87113.74054,100,1/1/2019,2019,UA
3/26/2019,7/1/2018 - 6/30/2019,Forest Preserve District of Kane County,25.8,Forest Preserve District of Kane County,0,0,1/1/2019,2019,notUA
3/27/2019,7/1/2018 - 6/30/2019,Forest Preserve District of Kane County,12.2,Forest Preserve District of Kane County,49478.6527,100,1/1/2019,2019,UA
3/27/2019,7/1/2018 - 6/30/2019,Forest Preserve District of Kane County,63.9,Forest Preserve District of Kane County,0,0,1/1/2019,2019,notUA
4/1/2019,7/1/2018 - 6/30/2019,Forest Preserve District of Kane County,106.8,Forest Preserve District of Kane County,3437.643169,0.795041648,1/1/2019,2019,UA
4/2/2019,7/1/2018 - 6/30/2019,Forest Preserve District of Kane County,18.7,Forest Preserve District of Kane County,0,0,1/1/2019,2019,notUA
4/2/2019,7/1/2018 - 6/30/2019,Forest Preserve District of Kane County,4.1,Forest Preserve District of Kane County,0,0,1/1/2019,2019,notUA
4/9/2019,7/1/2018 - 6/30/2019,Forest Preserve District of Kane County,45.4,Forest Preserve District of Kane County,0,0,1/1/2019,2019,notUA
11/8/2018,7/1/2018 - 6/30/2019,Forest Preserve District of Kane County,4.6,Forest Preserve District of Kane County,18818.8058,100,1/1/2019,2018,UA
11/8/2018,7/1/2018 - 6/30/2019,Forest Preserve District of Kane County,1.8,Forest Preserve District of Kane County,7159.273768,100,1/1/2019,2018,UA
12/18/2018,7/1/2018 - 6/30/2019,Forest Preserve District of Kane County,27.4,Forest Preserve District of Kane County,110823.7231,100,1/1/2019,2018,UA
3/11/2019,7/1/2018 - 6/30/2019,Forest Preserve District of Kane County,3,Forest Preserve District of Kane County,12168.4473,100,1/1/2019,2019,UA
3/11/2019,7/1/2018 - 6/30/2019,Forest Preserve District of Kane County,0.2,Forest Preserve District of Kane County,903.8519881,100,1/1/2019,2019,UA
3/11/2019,7/1/2018 - 6/30/2019,Forest Preserve District of Kane County,2.5,Forest Preserve District of Kane County,10127.13698,100,1/1/2019,2019,UA
3/19/2019,7/1/2018 - 6/30/2019,Forest Preserve District of Kane County,57.8,Forest Preserve District of Kane County,0,0,1/1/2019,2019,notUA
3/19/2019,7/1/2018 - 6/30/2019,Forest Preserve District of Kane County,33.5,Forest Preserve District of Kane County,0,0,1/1/2019,2019,notUA
3/12/2019,7/1/2018 - 6/30/2019,Forest Preserve District of Kane County,27.5,Forest Preserve District of Kane County,111394.3189,100,1/1/2019,2019,UA
3/22/2019,7/1/2018 - 6/30/2019,Forest Preserve District of Kane County,283.9,Forest Preserve District of Kane County,0,0,1/1/2019,2019,notUA
3/23/2019,7/1/2018 - 6/30/2019,Forest Preserve District of Kane County,59.2,Forest Preserve District of Kane County,239410.757,100,1/1/2019,2019,UA
3/25/2019,7/1/2018 - 6/30/2019,Forest Preserve District of Kane County,4.2,Forest Preserve District of Kane County,0,0,1/1/2019,2019,notUA
3/26/2019,7/1/2018 - 6/30/2019,Forest Preserve District of Kane County,5.7,Forest Preserve District of Kane County,23123.89285,100,1/1/2019,2019,UA
3/26/2019,7/1/2018 - 6/30/2019,Forest Preserve District of Kane County,15,Forest Preserve District of Kane County,0,0,1/1/2019,2019,notUA
3/26/2019,7/1/2018 - 6/30/2019,Forest Preserve District of Kane County,15.6,Forest Preserve District of Kane County,0,0,1/1/2019,2019,notUA
3/26/2019,7/1/2018 - 6/30/2019,Forest Preserve District of Kane County,9.1,Forest Preserve District of Kane County,36941.44132,100,1/1/2019,2019,UA
3/27/2019,7/1/2018 - 6/30/2019,Forest Preserve District of Kane County,44.2,Forest Preserve District of Kane County,0,0,1/1/2019,2019,notUA
3/27/2019,7/1/2018 - 6/30/2019,Forest Preserve District of Kane County,17.6,Forest Preserve District of Kane County,0,0,1/1/2019,2019,notUA
3/29/2019,7/1/2018 - 6/30/2019,Forest Preserve District of Kane County,12.3,Forest Preserve District of Kane County,49740.73502,100,1/1/2019,2019,UA
3/31/2019,7/1/2018 - 6/30/2019,Forest Preserve District of Kane County,70.6,Forest Preserve District of Kane County,110.3509341,0.038623956,1/1/2019,2019,UA
3/31/2019,7/1/2018 - 6/30/2019,Forest Preserve District of Kane County,14.3,Forest Preserve District of Kane County,57736.42861,100,1/1/2019,2019,UA
4/1/2019,7/1/2018 - 6/30/2019,Forest Preserve District of Kane County,32.3,Forest Preserve District of Kane County,130564.4322,100,1/1/2019,2019,UA
4/1/2019,7/1/2018 - 6/30/2019,Forest Preserve District of Kane County,12.3,Forest Preserve District of Kane County,49908.79651,100,1/1/2019,2019,UA
4/2/2019,7/1/2018 - 6/30/2019,Forest Preserve District of Kane County,49.3,Forest Preserve District of Kane County,0,0,1/1/2019,2019,notUA
4/3/2019,7/1/2018 - 6/30/2019,Forest Preserve District of Kane County,9.7,Forest Preserve District of Kane County,39253.06107,100,1/1/2019,2019,UA
4/3/2019,7/1/2018 - 6/30/2019,Forest Preserve District of Kane County,3.7,Forest Preserve District of Kane County,15077.87303,100,1/1/2019,2019,UA
4/3/2019,7/1/2018 - 6/30/2019,Forest Preserve District of Kane County,5.4,Forest Preserve District of Kane County,22008.27602,100,1/1/2019,2019,UA
